ID,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
7934,4946,15646784,Cochran,529,France,Female,31,2,164003.05,2,1,1,60993.23
7935,5484,15666032,Mancini,568,Spain,Male,28,1,127289.28,1,0,0,45611.51
7936,6888,15662641,Amadi,850,France,Male,19,8,0.0,1,1,1,68569.89
7937,4347,15585853,McCardle,743,Spain,Male,41,7,0.0,1,1,0,163736.09
7938,2244,15780038,Paterson,756,Spain,Male,38,6,119208.85,1,1,0,169763.89
7939,1296,15737748,McWilliam,534,Spain,Female,33,3,151233.62,1,0,0,199336.63
7940,6421,15718039,Ferguson,606,Germany,Female,47,0,137138.2,2,0,1,53784.22
7941,2140,15765518,Gregson,643,France,Female,51,2,105229.53,1,1,0,34967.75
7942,8682,15746338,Onyekachukwu,565,France,Female,40,2,0.0,2,1,1,129956.13
7943,8327,15813645,Hamilton,491,France,Female,36,0,53369.13,1,1,1,103934.12
7944,4125,15608406,Schmidt,678,France,Male,26,5,111128.04,1,1,0,60941.27
7945,7325,15810723,Sanderson,607,France,Female,39,10,0.0,3,1,0,132741.13
7946,835,15780628,Wu,633,France,Female,30,6,0.0,2,0,0,41642.29
7948,3133,15619407,Buckley,615,France,Male,39,4,133707.09,1,1,1,108152.75
7949,3499,15694253,Palerma,686,France,Female,41,7,152105.57,2,0,1,132374.41
7951,5624,15696812,Lazareva,586,Spain,Male,42,6,0.0,2,1,1,123410.23
7952,1336,15576683,Yin,568,Spain,Female,43,9,0.0,1,1,0,125870.79
7953,7282,15735572,Lawrence,629,France,Male,59,9,113657.83,1,1,1,116848.79
7954,9924,15786789,Ni,725,France,Female,29,6,0.0,2,1,1,190776.83
7955,2446,15654409,Unwin,665,France,Female,34,5,67816.72,1,1,1,29641.58
7956,6823,15605264,Walker,669,Germany,Male,47,0,63723.78,2,1,1,181928.25
7957,2782,15641416,Shaffer,732,Germany,Female,61,9,94867.18,2,1,1,157527.6
7958,9222,15576216,Chienezie,655,Germany,Female,37,4,108862.76,1,1,0,79555.08
7959,4438,15779522,Efimov,736,France,Female,24,0,0.0,2,1,0,109355.73
7960,7821,15576131,Phillips,666,France,Male,40,5,0.0,2,1,0,147878.05
7961,8476,15574830,Townsley,633,Germany,Male,58,2,128137.42,2,1,0,147635.33
7962,5576,15782879,Lang,656,France,Male,40,2,0.0,2,1,1,180553.48
7963,4311,15657881,Onyemere,784,France,Male,38,5,136712.91,1,0,1,169920.92
7964,2997,15575694,Yobachukwu,729,Spain,Female,45,7,91091.06,2,1,0,71133.12
7965,9380,15626042,Webb,690,Spain,Female,26,2,0.0,2,1,1,93255.85
7966,2912,15704987,Lu,649,France,Female,52,8,49113.75,1,1,0,41858.43
7969,4064,15575691,Palerma,689,France,Female,58,5,0.0,2,0,1,49848.86
7970,634,15724282,Tsao,540,Germany,Male,44,3,164113.04,2,1,1,12120.79
7971,9262,15677117,Crawford,629,France,Female,61,6,0.0,2,1,1,133672.61
7972,8342,15749807,Graham,516,Spain,Female,31,3,0.0,2,1,0,124202.26
7973,5170,15775430,Tsou,651,Germany,Male,31,7,138008.06,2,1,0,129912.74
7974,5060,15579915,Glennon,707,France,Male,29,4,0.0,2,1,0,139953.94
7975,7909,15579287,Rossi,581,France,Male,35,4,0.0,2,0,1,86383.82
7976,4523,15705309,Yuriev,629,Spain,Male,39,5,0.0,2,0,0,116748.14
7977,9652,15580493,Chin,469,France,Male,33,1,127818.52,1,1,0,163477.22
7978,2839,15646196,Yeh,850,Spain,Female,36,2,155180.56,2,0,0,169415.54
7979,4358,15809901,Johnstone,755,France,Male,36,8,0.0,2,1,0,176809.87
7981,386,15720910,Black,560,France,Female,66,9,0.0,1,1,1,15928.49
7982,1094,15624347,Fokine,651,France,Male,40,4,0.0,2,1,1,147715.83
7984,2830,15759913,Trentini,553,Germany,Male,43,6,85200.82,2,1,1,160574.09
7985,6968,15644934,Gentry,466,France,Male,26,9,105522.06,1,1,0,10842.46
7986,9945,15703923,Cameron,744,Germany,Male,41,7,190409.34,2,1,1,138361.48
7987,195,15679200,Crawford,580,Spain,Male,29,9,61710.44,2,1,0,128077.8
7989,5540,15790067,Sun,614,Spain,Male,39,3,151914.93,1,0,0,56459.45
7990,2776,15782468,Hart,850,Spain,Male,51,3,109799.55,2,1,1,12457.76
7991,9348,15802809,Vidal,660,Spain,Female,36,0,84438.57,1,1,1,181449.51
7992,6043,15685872,Godfrey,727,France,Female,29,1,146652.01,1,1,1,173486.39
7993,4765,15657637,Ts'ui,696,Spain,Female,36,3,0.0,3,1,0,65039.9
7994,1230,15607598,Muravyov,575,Spain,Female,31,6,0.0,2,1,1,95686.42
7996,8456,15692207,Ingle,609,France,Female,53,6,0.0,2,1,1,124218.27
7998,6850,15775678,Uspensky,716,France,Female,44,1,0.0,1,1,1,152108.47
7999,1387,15704586,Osonduagwuike,758,France,Female,42,7,0.0,2,0,1,76209.56
8000,5406,15592707,Dolgorukova,531,Germany,Female,64,2,175754.87,2,1,1,60721.4
8004,6717,15805676,Hsu,515,Spain,Male,29,4,151012.55,2,1,0,9770.97
8005,7269,15587266,Douglas,606,Germany,Female,27,6,172310.33,1,0,1,111448.92
8006,573,15622003,Carslaw,745,France,Male,35,9,92566.53,2,1,0,161519.77
8007,4284,15750769,Padovano,725,France,Male,35,7,75915.75,1,1,0,150507.43
8008,6904,15566891,Kinder,584,Germany,Female,41,3,88594.93,1,1,0,178997.89
8009,6554,15607526,Lu,638,Germany,Male,50,1,102645.48,1,1,0,168359.98
8010,4451,15791191,Mitchell,633,France,Male,59,2,103996.74,1,1,1,103159.11
8011,1704,15750466,Rhodes,790,Germany,Male,42,1,85839.62,1,1,0,198182.73
8012,8808,15669783,Simpson,586,France,Female,60,3,47020.65,2,0,1,63241.21
8013,2198,15670753,Uvarova,614,Spain,Male,35,2,127283.78,1,1,1,31302.35
8014,5187,15722425,Lucchese,639,France,Male,32,9,0.0,2,1,0,111340.36
8015,7209,15596165,Degtyarev,547,Germany,Male,25,4,98141.57,2,1,1,52309.8
8016,6014,15609899,Obiora,548,Spain,Male,37,4,0.0,1,1,0,121763.68
8017,15,15600882,Scott,635,Spain,Female,35,7,0.0,2,1,1,65951.65
8018,318,15666252,Ritchie,706,Spain,Male,42,9,0.0,2,1,1,28714.34
8019,5249,15700366,Burton,669,France,Male,39,3,119452.03,1,1,1,171575.54
8020,3540,15761453,Kovalev,667,France,Male,42,6,0.0,1,1,0,88890.05
8021,2510,15689341,Gibbs,655,France,Female,50,10,0.0,4,1,0,179267.94
8022,143,15628145,Forwood,682,France,Female,43,5,125851.93,1,1,1,193318.33
8024,6048,15790247,Sims,536,Spain,Male,40,9,0.0,2,1,1,11959.03
8025,9713,15701768,Tung,637,France,Male,32,3,0.0,2,1,1,197827.06
8026,6903,15636548,Lung,457,Spain,Male,44,7,0.0,2,0,0,185992.36
8027,6979,15778604,Nicholson,571,France,Female,47,7,0.0,2,0,0,112366.98
8028,6409,15738497,Chukwujamuike,729,Spain,Male,44,4,107726.93,2,1,0,153064.87
8029,6597,15654531,Tuan,477,France,Male,22,5,82559.42,2,0,0,163112.9
8030,3646,15607263,McCartney,788,France,Male,55,3,0.0,1,0,1,13288.46
8031,8753,15632263,Pagnotto,574,Spain,Male,30,5,120355.0,1,1,0,137793.35
8032,5554,15651450,Panicucci,666,Germany,Male,31,3,123212.08,2,1,1,112157.31
8033,3019,15811613,Voss,588,France,Female,27,8,0.0,1,1,0,20066.38
8034,8488,15791877,Gallagher,706,Germany,Male,34,0,140641.26,2,1,1,77271.91
8038,4001,15600692,West,520,France,Male,38,5,0.0,2,1,0,163185.76
8039,1889,15663921,Pisani,429,France,Male,60,7,0.0,2,1,1,163691.48
8040,4387,15621520,Tang,783,Germany,Female,42,2,139707.28,1,1,0,2150.22
8041,7091,15565714,Cattaneo,601,France,Male,47,1,64430.06,2,0,1,96517.97
8043,8687,15597467,Duncan,606,France,Female,71,8,0.0,2,1,1,169741.96
8044,2887,15675328,Knight,449,France,Female,37,6,0.0,2,1,0,82176.48
8045,328,15736008,Hunter,644,France,Female,46,9,95441.27,1,1,0,108761.05
8046,354,15812007,Power,670,Spain,Male,25,6,0.0,2,1,1,78358.94
8047,8571,15711457,Herz,755,France,Female,28,7,124540.28,1,0,1,188850.89
8048,1857,15690925,McIntosh,527,Spain,Female,29,2,27755.97,1,1,0,97468.44
8049,6186,15754526,Walker,699,Germany,Male,36,6,147137.74,1,1,1,33687.9
8050,6952,15738889,Shih,658,France,Male,42,8,102870.93,1,0,1,103764.55
8052,7478,15646190,Saunders,677,France,Female,56,0,119963.45,1,0,0,158325.87
8053,3131,15813113,Chang,795,Spain,Female,56,5,0.0,1,1,0,35418.69
8055,7730,15681007,Yen,850,France,Female,35,2,128548.49,4,1,0,75478.95
8056,1960,15780514,Fuller,707,France,Male,33,8,136678.52,1,1,0,54290.62
8057,9087,15743545,Nworie,647,Spain,Female,29,2,0.0,2,1,0,179032.68
8058,2594,15755223,Tseng,692,Germany,Male,53,7,150926.99,2,0,0,119817.19
8059,3043,15622833,Mahon,835,Germany,Female,29,10,130420.2,2,0,0,106276.55
8060,8935,15630641,Shao,846,France,Female,37,6,127103.97,1,1,1,41516.44
8061,1798,15764170,Pinto,647,Germany,Male,44,4,93960.35,1,1,0,36579.53
8062,9684,15607112,Chiawuotu,606,France,Male,32,6,0.0,2,0,1,36540.63
8064,4890,15693205,Peng,691,Germany,Female,41,8,109153.96,3,1,1,148848.76
8065,3843,15717185,Udinese,711,France,Male,28,8,0.0,2,1,1,64286.39
8066,6207,15776124,Mann,802,Spain,Male,51,7,0.0,1,0,1,40855.79
8068,2231,15623277,Ross,696,France,Female,30,8,0.0,2,1,1,196134.44
8069,6462,15666975,Sparks,710,France,Female,36,4,116085.06,1,1,0,58601.61
8070,3490,15809817,Ch'en,593,Spain,Male,43,10,0.0,2,0,0,53478.02
8071,7277,15653147,Boyle,594,France,Male,35,2,133853.27,1,1,1,65361.66
8072,2487,15745001,Kovalev,683,Spain,Female,36,7,0.0,2,1,0,104786.59
8075,9468,15734850,Milanesi,676,Spain,Male,36,1,82729.49,1,1,0,113810.12
8076,4147,15698246,Gordon,658,France,Female,24,2,0.0,2,1,1,84694.49
8077,5569,15594270,Biryukov,693,France,Male,38,7,198338.77,2,1,1,14278.18
8078,1760,15757646,Olague,584,France,Male,35,9,0.0,2,1,0,192381.21
8079,8728,15567437,Emenike,734,Germany,Female,30,7,123040.38,1,1,1,76503.06
8080,3078,15673367,Humffray,587,Germany,Male,33,6,132603.36,1,1,0,55775.72
8081,5706,15698703,Doherty,628,Germany,Male,40,5,181768.32,2,1,1,129107.97
8082,3464,15791216,Mann,600,Germany,Male,43,8,133379.41,1,1,0,177378.66
8085,5459,15789055,Watt,635,Spain,Male,35,2,113635.16,1,1,0,90883.12
8087,544,15705953,Kodilinyechukwu,721,Spain,Male,51,0,169312.13,1,1,0,109078.35
8090,5886,15723856,Gonzalez,602,France,Female,29,3,88814.4,2,1,1,62487.97
8091,3791,15756751,Griffiths,596,Spain,Female,54,0,78126.28,1,1,1,153482.91
8092,3458,15713370,Hunter,657,Spain,Male,36,8,188241.05,2,0,0,183058.51
8093,7996,15803479,Winter-Irving,708,France,Female,67,1,0.0,2,0,1,3837.08
8094,5403,15745624,McKenzie,828,France,Male,37,4,0.0,2,1,0,94845.45
8096,4302,15765266,Fleming,615,France,Male,32,1,0.0,2,0,0,2139.25
8097,2852,15776454,Hamilton,603,France,Female,48,5,0.0,1,1,0,100478.6
8098,3892,15748854,Sung,723,Germany,Female,28,5,91938.31,1,1,0,143481.85
8099,9604,15698927,Ritchie,675,France,Male,39,7,0.0,2,0,1,36267.21
8100,3858,15805025,Oster,636,France,Female,45,7,139859.23,1,1,1,108402.54
8101,6309,15766427,Shaw,565,Germany,Male,52,5,97720.35,2,1,0,175070.94
8102,9984,15656710,Cocci,613,France,Male,40,4,0.0,1,0,0,151325.24
8103,7972,15756848,Edmondson,633,Spain,Male,42,10,0.0,1,0,1,79408.17
8104,7437,15671534,Hovell,646,Germany,Female,57,6,90212.0,1,1,0,13911.27
8105,4618,15799932,Iweobiegbunam,812,France,Male,24,10,0.0,2,1,1,156906.15
8107,2550,15631240,Dubinina,645,France,Female,36,8,0.0,2,1,1,12096.61
8108,4818,15760090,Pisano,640,France,Male,28,7,0.0,2,1,1,131097.9
8109,8744,15746035,Pagnotto,450,Spain,Male,25,9,74237.2,2,0,1,195463.35
8110,6766,15689955,Arcuri,461,France,Female,40,7,0.0,2,1,0,176547.8
8111,7506,15660528,Niu,659,Spain,Male,27,4,0.0,2,1,0,99341.87
8113,1800,15612776,McKay,850,Spain,Female,39,10,0.0,2,1,1,143030.09
8115,8725,15593683,Solomina,668,Spain,Female,30,8,0.0,2,1,0,138465.7
8116,3024,15697020,Hs?eh,618,France,Male,39,2,91068.56,1,1,0,26578.69
8117,3833,15653315,Kang,555,Spain,Female,35,1,0.0,2,1,0,101667.0
8118,5541,15605742,Tuan,737,France,Male,43,0,80090.93,1,1,0,39920.0
8119,3028,15792102,Yefremova,774,France,Female,42,3,137781.65,1,0,0,199316.19
8120,1246,15658052,Cameron,626,France,Female,44,10,81553.93,1,1,0,20063.63
8121,2777,15685109,Teng,689,France,Male,39,7,0.0,2,0,0,14917.09
8123,9948,15732202,Abramovich,615,France,Male,34,1,83503.11,2,1,1,73124.53
8124,2159,15685706,Bird,731,France,Female,40,7,118991.79,1,1,1,156048.64
8125,2155,15721426,Milne,606,Germany,Male,65,10,126306.64,3,0,0,7861.68
8127,4693,15787848,Chinedum,602,Spain,Male,30,9,113672.18,2,0,0,102135.92
8129,4254,15599869,Dyson,728,Spain,Female,29,1,0.0,1,1,1,83056.22
8130,6998,15689061,Davey,611,France,Male,68,5,82547.11,2,1,1,146448.01
8131,3942,15603170,Kang,654,France,Male,32,9,121455.65,1,1,0,190068.53
8132,7474,15638272,Tien,609,Spain,Male,32,4,99883.16,1,1,1,120594.85
8133,3664,15602731,Wong,724,France,Male,31,5,0.0,1,1,0,134889.95
8134,7226,15793366,Humphreys,781,Germany,Male,35,7,92526.15,2,1,1,173837.54
8135,6483,15628292,Lucchesi,850,France,Male,32,4,156001.68,2,1,1,151677.31
8138,1919,15744105,Kodilinyechukwu,768,France,Female,28,3,109118.05,2,0,1,50911.41
8139,6659,15777873,Downer,628,France,Female,31,5,0.0,1,0,0,147963.07
8140,3743,15698031,Romano,587,Germany,Female,39,6,101851.8,2,1,0,7103.71
8141,8734,15714241,Haddon,749,Spain,Male,42,9,222267.63,1,0,0,101108.85
8142,228,15676895,Cattaneo,547,Germany,Female,39,6,74596.15,3,1,1,85746.52
8144,8835,15794178,Walpole,657,France,Male,34,3,107136.6,1,1,0,153895.46
8146,8763,15765173,Lin,350,France,Female,60,3,0.0,1,0,0,113796.15
8148,6557,15612207,Hill,840,Germany,Female,51,1,87779.83,1,0,1,36687.11
8149,1479,15630725,Johnson,649,France,Female,45,5,92786.66,1,1,0,173365.9
8150,7959,15802483,Hancock,686,France,Male,34,6,146178.13,2,1,1,88837.11
8151,7131,15801473,Moore,599,Germany,Male,33,2,51949.95,2,1,0,85045.92
8154,8203,15747647,Iadanza,589,Spain,Female,27,4,0.0,2,1,0,144181.48
8155,3112,15657163,Cockrum,623,Germany,Male,42,1,149332.48,2,1,0,100834.22
8156,7236,15629750,Artyomova,697,France,Male,35,5,133087.76,1,1,0,64771.61
8157,9513,15618155,Ts'ui,663,France,Male,45,5,83195.12,1,1,1,48682.1
8158,6515,15625141,Porter,563,Spain,Male,26,7,0.0,2,0,0,6139.74
8160,5065,15671243,Y?,558,France,Female,47,9,0.0,2,1,0,103787.28
8164,2579,15704629,Wright,582,France,Female,32,1,116409.55,1,0,1,152790.92
8165,6424,15600720,Moore,652,Spain,Male,41,8,115144.68,1,1,0,188905.43
8166,6039,15700964,Pollard,624,Germany,Female,27,7,104848.68,1,1,1,167387.36
8167,6989,15769451,Hayes,764,France,Female,44,1,0.0,2,1,1,11467.38
8168,3855,15580935,Okechukwu,687,Germany,Male,33,9,135962.4,2,1,0,121747.96
8170,4712,15758831,Thornton,754,France,Male,39,3,74896.33,1,0,0,34430.16
8171,2078,15744843,K'ung,569,Spain,Female,34,6,144855.34,1,0,0,196555.32
8173,9622,15639549,Jen,718,Germany,Female,33,4,70541.06,1,0,0,88592.8
8174,9130,15747288,Ferri,838,Spain,Female,40,6,61671.19,1,0,1,150659.35
8175,6654,15666559,Gould,608,Germany,Male,23,8,197715.93,2,1,1,116124.28
8176,6166,15801942,Chu,619,Spain,Female,41,8,0.0,3,1,1,79866.73
8177,5570,15701524,Ting,709,France,Male,36,0,0.0,2,1,0,46811.77
8178,4773,15788367,Ellis,487,Spain,Male,44,6,61691.45,1,1,1,53087.98
8179,5247,15801863,Marino,521,France,Female,32,2,136555.01,2,1,1,129353.21
8180,6633,15779915,O'Loghlin,694,Spain,Male,31,5,0.0,1,1,0,35593.18
8181,1348,15668445,Mai,521,France,Male,37,2,0.0,2,1,1,86372.24
8182,2361,15670205,Boyd,518,Germany,Female,41,5,110624.99,1,1,0,89327.67
8183,4584,15604891,Zaytseva,624,Spain,Female,38,8,0.0,2,1,0,95403.41
8185,7463,15598266,Martin,610,France,Male,40,9,0.0,1,1,1,149602.54
8187,4476,15578435,Langlands,640,France,Male,40,8,110340.68,1,1,1,157886.6
8189,6599,15677141,Turnbull,586,Spain,Male,29,2,132450.24,1,1,1,36176.63
8191,1815,15613471,Wiley,579,Germany,Male,31,2,90547.48,2,1,1,18800.13
8192,7640,15665590,Moore,541,France,Male,46,6,0.0,2,1,1,83456.67
8193,5829,15684419,Wallace,709,Spain,Female,37,8,0.0,3,1,0,71738.56
8196,3367,15684010,Tuan,640,Germany,Female,74,2,116800.25,1,1,1,34130.43
8198,4622,15698664,Liang,567,Spain,Male,43,2,115643.58,2,0,0,174606.35
8199,4176,15693376,Baryshnikov,741,Spain,Male,43,0,0.0,2,1,1,2920.63
8200,1978,15585901,Johnson,717,Spain,Male,35,1,0.0,3,0,0,174770.14
8201,9093,15736250,Johnstone,781,France,Male,38,2,117810.79,1,0,1,65632.33
8202,889,15702968,Artemieva,733,Germany,Male,74,3,106545.53,1,1,1,134589.58
8204,5461,15668894,Abramova,661,Germany,Male,41,5,122552.48,2,0,1,120646.4
8205,9919,15574480,Ubanwa,652,Spain,Male,31,1,132862.59,1,0,0,158054.49
8206,3781,15685290,Wall,595,Germany,Male,46,5,142360.62,2,1,0,48421.4
8208,4433,15751193,Nnaemeka,621,Spain,Male,33,4,0.0,2,1,1,40299.23
8209,6202,15753079,Chidi,612,France,Male,41,5,0.0,3,0,0,151256.22
8210,7744,15741643,Chiang,777,Germany,Male,35,7,122917.69,1,1,1,76169.68
8211,8088,15619340,Obijiaku,597,Spain,Male,38,1,0.0,2,1,0,41303.29
8212,7781,15677387,Folliero,749,Germany,Female,33,10,76692.22,1,0,1,30396.43
8214,4094,15798470,Scannell,764,Spain,Female,48,1,75990.97,1,1,0,158323.81
8215,9303,15752534,Mironov,744,France,Male,36,10,0.0,2,1,1,182867.84
8216,7811,15771059,Welch,756,Germany,Female,34,2,148200.72,1,0,0,194584.48
8217,1832,15738219,Nash,632,France,Female,36,7,0.0,2,1,1,52526.65
8218,8109,15655232,Noble,437,Germany,Male,35,6,126803.34,2,1,1,161133.4
8219,892,15780140,Bellucci,435,Germany,Male,32,2,57017.06,2,1,1,5907.11
8220,236,15772896,Dumetochukwu,763,Germany,Male,42,6,100160.75,1,1,0,33462.94
8221,5207,15632826,Tardent,493,France,Male,38,3,134006.77,1,1,0,89578.32
8222,6078,15738588,Nebechi,660,Germany,Female,37,2,133200.09,1,0,0,71433.88
8223,2546,15687130,Nkemjika,686,France,Female,43,0,0.0,1,1,1,170072.9
8224,2999,15766289,Dickinson,751,France,Male,47,5,142669.93,2,1,0,162760.96
8225,1326,15729975,Chidozie,613,France,Female,46,8,167795.6,1,0,1,44390.38
8226,6041,15735358,Dowse,682,Spain,Male,46,4,0.0,1,1,1,4654.28
8227,8200,15798532,Crawford,810,France,Male,32,9,120879.73,2,0,1,78896.59
8228,1913,15576644,Lin,687,Germany,Female,29,4,78939.15,1,1,0,122134.56
8231,5306,15652469,Nevels,699,France,Male,27,1,0.0,2,1,0,93003.21
8232,1496,15580845,Chienezie,685,Germany,Male,57,7,101868.51,1,0,1,113483.96
8233,1850,15583090,Komar,581,Spain,Female,29,8,0.0,2,1,0,46735.19
8234,4798,15666173,Chidumaga,793,Germany,Female,32,1,96408.98,1,1,1,138191.81
8235,712,15650288,Summers,634,Germany,Male,35,6,116269.01,1,1,0,129964.94
8236,4816,15737647,Obioma,775,Germany,Female,77,6,135120.56,1,1,0,37836.64
8238,8806,15758546,Norton,850,Spain,Male,39,8,0.0,2,1,1,37090.44
8239,4002,15792064,Pai,545,Germany,Male,53,5,114421.55,1,1,0,180598.28
8240,87,15762418,Gant,750,Spain,Male,22,3,121681.82,1,1,0,128643.35
8241,1898,15735428,Talbot,673,Spain,Female,37,0,0.0,2,0,0,82351.06
8242,9781,15617432,Folliero,816,Germany,Female,40,9,109003.26,1,1,1,79580.56
8243,8247,15608726,Miracle,663,France,Male,24,7,0.0,2,1,1,166310.82
8244,2856,15693203,Powell,710,Spain,Female,75,5,0.0,2,1,1,9376.89
8246,1952,15589793,Onwuamaeze,604,France,Male,53,8,144453.75,1,1,0,190998.96
8248,4500,15773322,Obiajulu,536,Germany,Female,44,4,121898.82,1,0,0,131007.18
8249,1734,15752508,Docherty,614,Germany,Male,32,7,99462.8,2,1,1,51117.06
8250,709,15649423,Cooper,580,France,Female,35,8,0.0,2,0,1,10357.03
8252,84,15701164,Onyeorulu,506,France,Female,34,4,90307.62,1,1,1,159235.29
8253,1698,15669410,Yevdokimova,683,France,Male,30,8,110829.52,2,0,0,24938.84
8254,2505,15625942,McDonald,619,Spain,Female,45,0,0.0,2,0,0,113645.4
8255,1503,15660833,Flannery,796,Germany,Male,39,5,86350.87,2,0,0,105080.53
8256,2672,15611105,Castella,799,Spain,Male,35,7,0.0,2,0,1,140780.8
8257,840,15727915,Artemiev,507,France,Male,36,4,83543.37,1,0,0,140134.43
8259,6828,15760216,Pokrovskaya,718,France,Female,49,10,0.0,1,1,0,184474.72
8260,2818,15768244,Macleod,538,Spain,Female,30,8,0.0,2,1,1,41192.95
8261,8133,15607485,Wakelin,692,Spain,Female,29,4,0.0,2,0,0,138880.24
8262,5692,15601383,Ibrahimova,744,Spain,Male,44,5,120654.68,1,1,0,82290.81
8263,3118,15732987,Hs?,721,Spain,Male,43,3,88798.34,1,0,0,45610.63
8264,1407,15629617,Cook,572,Spain,Male,23,2,126873.52,1,0,1,67040.12
8265,4486,15630580,Y?,751,Germany,Male,34,9,108513.25,2,1,1,27097.82
8266,7805,15693893,Davis,684,Germany,Male,59,9,122471.09,1,0,1,15807.07
8267,7522,15611189,Allingham,670,Spain,Male,43,1,97792.21,1,0,0,120225.62
8268,393,15573456,Cunningham,648,Spain,Male,46,9,127209.0,2,1,0,77405.95
8269,30,15656300,Lucciano,411,France,Male,29,0,59697.17,2,1,1,53483.21
8270,534,15592300,Mai,543,Spain,Male,35,10,59408.63,1,1,0,76773.53
8271,4929,15771857,Philipp,513,Spain,Male,39,7,89039.9,2,1,1,146738.83
8272,1864,15641183,Chin,731,Spain,Male,25,8,96950.21,1,1,0,97877.92
8273,5639,15576774,Stevenson,729,France,Female,38,7,0.0,2,0,0,45779.9
8274,3445,15801699,Fishbourne,436,Spain,Male,43,5,0.0,2,1,1,35687.43
8275,9448,15810390,Amadi,718,France,Female,41,1,0.0,2,0,1,27509.52
8276,5189,15691910,Lu,663,Spain,Male,30,4,0.0,3,1,0,101371.05
8277,621,15682585,Guerra,593,France,Male,35,9,114193.24,1,1,0,71154.1
8278,4290,15642579,Chang,731,Spain,Female,37,1,128932.4,1,1,1,180712.52
8279,6497,15789313,Ugorji,595,Germany,Female,44,4,96553.52,2,1,0,143952.24
8280,3987,15794345,Ma,706,Spain,Male,38,8,0.0,2,0,1,46635.11
8281,3631,15782456,Odili,656,France,Male,46,9,143267.14,2,0,0,193099.43
8282,5847,15569945,Horsley,509,Spain,Male,29,1,0.0,2,1,0,69113.14
8283,381,15713578,Farrell,483,France,Female,50,9,0.0,2,1,1,111020.24
8285,4722,15695034,Christie,757,France,Female,44,4,123322.15,1,1,0,137136.29
8288,2805,15751175,Bess,648,France,Female,44,2,0.0,2,1,1,58652.23
8289,8804,15741181,Ndubuagha,721,France,Male,41,6,135071.12,1,1,1,64477.25
8290,1966,15772243,MacDonald,612,France,Female,33,9,0.0,1,0,0,142797.5
8291,206,15773039,Ku,550,France,Male,37,3,0.0,1,1,1,179670.31
8293,8172,15588859,Rowley,496,Spain,Female,44,0,179356.28,2,1,0,2919.21
8294,7918,15590094,Nwachukwu,613,Germany,Male,38,9,126265.88,2,0,0,15859.95
8295,5640,15801316,Ifeatu,523,France,Male,61,8,66250.71,1,1,1,21859.06
8296,1049,15645103,Su,812,Germany,Male,25,5,54817.55,1,1,0,131660.31
8297,1325,15765537,Liang,687,Germany,Male,26,2,142721.52,1,1,1,153605.75
8298,7125,15697460,Lai,596,Germany,Male,34,4,99441.21,2,0,1,4802.27
8299,408,15745354,Franklin,611,Spain,Female,37,4,0.0,2,1,0,125696.26
8301,1718,15684269,Gray,707,Spain,Female,35,3,56674.48,1,1,0,17987.4
8302,2328,15613713,Kozlova,644,France,Male,30,5,44928.88,1,1,1,10771.46
8303,7329,15689786,Massie,850,Germany,Male,56,1,169743.83,1,0,0,155850.4
8304,8689,15778418,Burns,637,Germany,Male,40,9,154309.67,1,1,1,125334.16
8305,3103,15660866,Chimaobim,640,France,Female,29,3,0.0,2,1,0,2743.69
8306,5486,15753837,Young,573,Spain,Male,38,4,0.0,2,1,1,196517.43
8307,9869,15587640,Rowntree,718,France,Female,43,0,93143.39,1,1,0,167554.86
8308,9431,15591980,Hill,753,France,Male,33,5,122568.05,2,1,1,82820.85
8309,9223,15620750,Sugden,559,France,Male,28,3,141099.43,1,1,1,15607.27
8310,9354,15693926,Pan,670,Spain,Male,37,0,178742.71,1,1,1,194493.57
8313,8920,15794323,Buckley,673,France,Male,32,8,121240.76,1,1,0,116969.73
