,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7622,638,15583725,Mairinger,682,France,Male,48,1,138778.15,1,0,1,168840.23,0
7623,3801,15685314,Noble,850,France,Female,28,2,0.0,2,1,1,38773.74,0
7624,1518,15812071,Endrizzi,744,France,Male,54,6,93806.31,2,0,1,140068.77,0
7625,396,15807432,Cheng,645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0
7626,7971,15577398,Ch'eng,850,France,Male,30,6,86449.39,1,1,1,188809.23,0
7627,4878,15573971,Mills,737,France,Male,44,7,0.0,2,0,0,57898.58,0
7628,7337,15801072,Hurst,654,France,Female,28,7,0.0,2,1,0,151316.37,0
7629,9551,15721715,Fane,769,France,Female,40,9,133871.05,1,1,1,50568.02,0
7630,2724,15681550,Lablanc,614,France,Female,41,8,121558.46,1,1,1,598.8,0
7631,8979,15765857,Genovesi,623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0
7632,2608,15814209,Capon,814,France,Male,31,1,118870.92,1,1,0,101704.19,0
7633,7773,15614168,Alexander,792,Germany,Female,50,4,146710.76,1,1,0,16528.4,1
7634,3233,15814553,Ball,559,France,Female,34,5,68999.66,2,1,1,66879.27,0
7635,1812,15624068,Fu,779,France,Female,26,0,0.0,2,0,1,111906.0,0
7636,6550,15792029,Lee,620,France,Male,32,6,0.0,2,1,0,56139.09,0
7637,6638,15668767,Kenenna,850,France,Male,36,3,0.0,2,1,0,195033.07,0
7638,8547,15686957,Piccio,553,Germany,Male,35,2,158584.28,2,1,0,43640.16,0
7639,9716,15762573,Bednall,680,Spain,Female,34,7,0.0,2,1,0,98949.85,0
7640,6259,15726046,Johnston,712,France,Female,27,2,133009.51,1,1,0,126809.15,0
7641,8368,15806941,Sharpe,499,France,Male,60,7,76961.6,2,1,1,83643.87,0
7642,8805,15773973,Hill,765,France,Male,41,2,0.0,2,0,1,191215.61,0
7643,3649,15691703,Shih,545,France,Male,47,8,105792.49,1,0,1,67830.2,1
7644,8845,15790717,Osinachi,695,Spain,Male,35,7,0.0,2,1,0,160387.98,0
7645,2925,15792818,Perry,499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0
7646,6150,15670066,Ibezimako,643,Spain,Male,34,6,0.0,2,1,1,116046.22,0
7647,3413,15782802,Beneventi,582,Germany,Male,26,6,114450.32,1,1,1,14081.64,0
7648,4126,15633378,Davidson,692,Spain,Female,49,9,0.0,2,1,0,178342.63,0
7649,6782,15714874,Major,850,France,Female,42,3,0.0,2,1,1,176883.42,0
7650,6153,15735080,Cummins,508,France,Female,64,2,0.0,1,1,1,6076.62,0
7651,9372,15781987,Akhtar,641,France,Male,31,9,112494.99,1,1,1,32231.6,0
7652,4373,15730137,Udegbulam,628,France,Male,31,0,88421.81,1,0,0,72350.47,0
7653,7544,15777893,Davide,777,France,Male,43,1,0.0,2,1,0,21785.91,0
7654,7801,15795759,Bergamaschi,698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1
7655,2412,15739502,Amaechi,549,Germany,Female,31,9,135020.21,2,1,1,23343.18,0
7656,6137,15773071,Serena,780,Spain,Female,33,6,145580.61,1,1,1,154598.56,0
7657,3214,15594762,Pisani,827,Spain,Male,46,1,183276.32,1,1,1,13460.27,0
7658,2965,15679760,Slattery,721,France,Male,46,1,115764.32,2,0,0,102950.79,0
7659,8160,15637427,Lu,461,Spain,Female,25,6,0.0,2,1,1,15306.29,0
7660,6333,15793046,Holden,619,France,Female,35,4,90413.12,1,1,1,20555.21,0
7661,3456,15580988,Odell,842,France,Male,29,8,0.0,2,1,1,123437.05,0
7662,7703,15719931,Johnstone,850,France,Male,31,8,0.0,2,1,0,178667.7,0
7663,9338,15797751,Pai,466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1
7664,2643,15581548,Kaodilinakachukwu,637,Spain,Female,22,5,98800.0,1,1,0,122865.55,0
7665,1501,15590146,Mao,630,France,Male,50,1,81947.76,1,0,1,63606.22,1
7666,263,15686776,Rossi,557,France,Female,32,6,184686.41,2,1,0,14956.44,0
7667,2106,15615096,Costa,492,France,Female,31,7,0.0,2,1,1,49463.44,0
7668,3802,15653997,Haynes,699,Spain,Male,31,6,114493.68,1,0,0,138396.32,0
7669,9113,15567339,Shaw,735,France,Male,73,9,0.0,1,1,1,114283.33,0
7670,1444,15598751,Ingram,556,France,Female,43,6,0.0,3,0,0,125154.57,1
7671,6291,15622801,Brown,555,France,Female,27,8,102000.17,1,1,1,116757.0,0
7672,9744,15609643,Furneaux,752,Germany,Male,32,9,115587.49,2,0,1,101677.46,0
7673,7449,15593834,Genovese,691,Spain,Male,36,7,129934.64,1,0,0,75664.56,1
7674,5710,15606158,Genovese,644,France,Female,39,9,0.0,1,1,0,3740.93,0
7675,2555,15739357,Moss,756,Spain,Male,30,2,145127.85,1,0,0,7554.68,0
7676,6322,15689096,Beneventi,590,France,Male,47,0,117879.32,1,1,1,8214.46,0
7677,5046,15744691,Tsai,755,France,Female,29,3,0.0,3,1,0,4733.94,0
7678,8813,15773146,Rubeo,652,France,Male,26,3,137998.2,2,0,1,168989.77,0
7679,9168,15645353,Chubb,607,France,Male,26,1,0.0,1,1,0,29818.2,0
7680,2113,15631201,Hill,472,Spain,Female,28,4,0.0,2,1,0,1801.77,0
7681,181,15716334,Rozier,850,Spain,Female,45,2,122311.21,1,1,1,19482.5,0
7682,4840,15649150,Buddicom,531,France,Female,53,5,127642.44,1,1,0,141501.45,1
7683,6178,15813974,Maruff,731,Germany,Male,37,3,116880.53,1,0,0,172718.35,1
7684,4995,15585580,Chang,796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1
7685,5277,15694852,Arcuri,575,France,Male,29,4,121823.4,2,1,1,50368.87,0
7686,185,15719377,Cocci,804,France,Female,50,4,0.0,1,1,1,8546.87,1
7687,287,15573112,Kang,602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0
7688,7566,15623369,Clifton,708,France,Male,52,10,105355.81,1,1,0,123.07,1
7689,5068,15602282,Kao,587,Germany,Female,45,8,134980.74,1,1,1,123309.57,1
7690,8745,15691906,Esposito,664,Germany,Female,49,5,127421.78,2,1,0,108876.75,1
7691,163,15630910,Treacy,800,France,Female,49,7,108007.36,1,0,0,47125.11,0
7692,825,15603830,Palmer,600,Spain,Male,36,4,0.0,2,1,0,143635.36,0
7693,2991,15809823,Thurgood,491,Germany,Male,19,2,125860.2,1,0,0,129690.5,0
7694,1024,15682639,Marshall,642,France,Male,32,3,0.0,2,1,1,88698.83,0
7695,6302,15683183,Volkova,766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0
7696,3760,15688337,Dixon,721,France,Male,40,9,118129.87,1,1,1,160277.65,0
7697,1815,15613471,Wiley,579,Germany,Male,31,2,90547.48,2,1,1,18800.13,0
7698,1235,15684865,Lucchesi,771,France,Female,66,7,143773.07,1,1,1,130827.88,0
7699,4006,15677052,Ko,589,France,Female,59,2,0.0,2,1,1,126160.24,1
7700,8051,15708193,Liu,707,France,Male,33,2,0.0,2,0,0,130866.95,0
7701,4026,15640769,Hobbs,660,France,Male,63,8,137841.53,1,1,1,42790.29,0
7702,2038,15678146,Wong,668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1
7703,7198,15761733,King,707,France,Female,42,10,0.0,2,1,1,152944.39,0
7704,9989,15589329,Pirozzi,775,France,Male,30,4,0.0,2,1,0,49337.84,0
7705,3870,15674929,Anderson,512,France,Female,31,7,0.0,2,0,0,49326.07,0
7706,9915,15568876,Hughes,496,France,Female,34,1,102723.35,2,1,0,180844.81,0
7707,3188,15713912,Nebechukwu,516,Spain,Female,45,8,109044.3,1,0,1,115818.16,0
7708,1948,15657812,Ch'iu,688,France,Male,52,1,0.0,2,1,1,172033.57,0
7709,4269,15709941,Feng,753,France,Male,46,8,0.0,3,1,0,90747.94,1
7710,3935,15705765,Lane,581,Spain,Female,46,1,0.0,2,1,0,104272.04,0
7711,1334,15734942,Nnamutaezinwa,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0
7712,9150,15814331,Lung,597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0
7713,2957,15642885,Gray,792,France,Male,30,8,0.0,2,1,0,199644.2,0
7714,4899,15722122,Findlay,544,France,Female,40,7,0.0,1,0,1,161076.92,0
7715,7430,15644878,Hill,685,Spain,Female,43,6,117302.62,1,0,0,68701.73,0
7716,8210,15600912,Gorshkov,706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0
7717,9334,15714680,Bianchi,755,France,Female,78,5,121206.96,1,1,1,76016.49,0
7718,4229,15691061,Rapuokwu,740,France,Female,37,9,0.0,2,1,1,73225.31,0
7719,7933,15812365,Greco,850,France,Male,40,8,102800.65,1,1,0,60811.56,0
7720,2664,15717898,Bruce,542,Spain,Male,32,2,131945.94,1,0,1,159737.56,0
7721,8381,15650437,Shen,522,Germany,Male,32,8,124450.36,2,1,1,165786.1,0
7722,1550,15584364,Trentini,652,France,Male,48,4,59486.31,1,1,0,163944.18,1
7723,5967,15600832,Moss,508,France,Female,43,9,0.0,1,1,0,103726.71,0
7724,3809,15698117,Jerger,701,Germany,Male,41,0,150844.94,1,0,1,127623.36,0
7725,1559,15618018,Dickson,571,France,Female,35,1,104783.81,2,0,1,178512.52,0
7726,4443,15766163,Zotova,676,France,Male,38,1,0.0,2,0,1,35644.79,0
7727,5563,15614361,Liao,620,Spain,Male,42,9,121490.05,1,1,1,29296.74,0
7728,5678,15763414,Degtyarev,655,Germany,Male,32,9,113447.01,1,1,0,82084.3,0
7729,9422,15589589,Bryan,613,France,Male,34,5,144094.2,1,1,0,44510.26,0
7730,5018,15777599,Esposito,746,Germany,Male,34,6,141806.0,2,1,1,183494.87,0
7731,2802,15596060,Skinner,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0
7732,6167,15567431,Kodilinyechukwu,773,France,Male,64,2,145578.28,1,0,1,186172.85,0
7733,6396,15707918,Bentley,741,Germany,Female,36,0,127675.39,2,1,0,74260.16,0
7734,9329,15763093,Nucci,540,Germany,Female,35,7,128369.75,2,1,0,198256.15,0
7735,210,15612087,Dike,671,France,Male,45,2,106376.85,1,0,1,158264.62,0
7736,9517,15770567,Ruiz,557,France,Female,32,3,123502.53,1,1,1,69826.8,0
7737,3020,15741049,Colebatch,577,France,Male,29,7,0.0,2,1,1,55473.15,0
7738,8752,15635531,Boag,575,Spain,Female,30,8,0.0,2,1,0,185341.63,0
7739,6635,15575399,Somadina,480,France,Female,42,1,152160.21,2,1,0,101778.9,0
7740,9336,15739123,Mellor,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0
7741,7206,15592914,Fang,683,France,Female,29,9,0.0,2,1,1,48849.89,0
7742,8009,15587210,McCartney,591,Germany,Female,44,10,113581.98,1,1,0,1985.41,0
7743,9539,15572767,Shelby,777,France,Male,29,2,0.0,2,1,0,124489.88,0
7744,8263,15772503,Burns,737,France,Female,33,4,0.0,2,1,0,115115.32,0
7745,5124,15744606,Davidson,832,Spain,Male,29,8,93833.86,1,0,1,10417.87,0
7746,1512,15701765,Vincent,575,Spain,Female,37,0,0.0,2,0,0,30114.32,0
7747,4195,15660524,Hu,572,Germany,Female,54,9,97382.53,1,1,1,195771.95,0
7748,9754,15705174,Chiedozie,656,Germany,Male,68,7,153545.11,1,1,1,186574.68,0
7749,1907,15608387,Fu,786,France,Female,29,4,0.0,2,1,0,103372.79,0
7750,2921,15714658,Yates,696,France,Female,33,4,0.0,2,1,1,73371.65,0
7751,2749,15753332,Loftus,401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1
7752,4298,15778149,Connolly,538,Spain,Male,68,9,0.0,2,1,0,110440.5,1
7753,9514,15566378,Tillman,515,France,Male,48,5,129387.94,1,0,1,147955.91,1
7754,5558,15705663,Milano,700,Germany,Female,39,5,144550.83,2,1,1,189664.43,0
7755,1954,15675190,Chia,623,France,Male,21,10,0.0,2,0,1,135851.3,0
7756,2680,15725698,Panicucci,520,Spain,Female,35,4,115680.81,1,1,1,90280.7,0
7757,7932,15751227,Ebelegbulam,807,France,Male,47,1,95120.59,1,0,0,127875.1,0
7758,1403,15613282,Vorobyova,757,France,Male,29,8,130306.49,1,1,0,77469.38,0
7759,7909,15579287,Rossi,581,France,Male,35,4,0.0,2,0,1,86383.82,0
7760,4051,15585734,Gouger,803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0
7761,5129,15726250,Hsia,508,France,Female,38,3,166328.65,2,0,1,22614.19,0
7762,2912,15704987,Lu,649,France,Female,52,8,49113.75,1,1,0,41858.43,0
7763,5507,15697028,McClinton,590,Spain,Male,34,0,65812.35,2,0,1,160346.3,0
7764,1773,15756471,Giles,656,Germany,Male,27,4,118627.16,2,1,1,160835.3,0
7765,7765,15751177,Milne,685,Germany,Female,44,2,119657.53,1,1,0,145387.05,1
7766,7670,15672357,Sochima,631,Spain,Male,38,7,0.0,2,1,0,181605.85,0
7767,6631,15726960,O'Brien,741,France,Female,36,3,0.0,2,1,1,89804.83,0
7768,4728,15641822,Barese,648,France,Female,19,1,0.0,2,0,1,22101.86,0
7769,7441,15604130,Johnstone,622,Spain,Female,47,6,142319.03,1,0,0,100183.05,0
7770,9245,15697249,Lettiere,546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0
7771,9087,15743545,Nworie,647,Spain,Female,29,2,0.0,2,1,0,179032.68,0
7772,2763,15589018,Padilla,719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0
7773,1082,15699911,Chapman,461,Spain,Female,35,8,0.0,1,1,0,132295.95,0
7774,8387,15641110,Abron,708,France,Male,41,0,0.0,1,1,0,128400.62,0
7775,8934,15631162,Bergamaschi,631,France,Male,32,10,0.0,2,0,1,196342.66,0
7776,8382,15764314,Reilly,550,Germany,Male,36,2,113877.23,2,1,0,174921.91,0
7777,1575,15693018,Ermakova,678,Germany,Male,23,10,115563.71,1,1,1,91633.53,0
7778,9192,15764708,Chiabuotu,572,France,Male,30,6,117696.67,1,1,0,100843.82,0
7779,1322,15704483,Lorenzo,724,France,Male,40,6,0.0,2,0,0,106149.48,0
7780,5552,15800251,Elder,583,Germany,Female,26,10,72835.56,2,1,0,96792.15,0
7781,1381,15743067,Fuller,625,Germany,Male,26,3,130483.95,1,1,0,122810.53,0
7782,4660,15572762,Matveyeva,410,Germany,Female,50,2,102278.79,2,1,0,89822.48,0
7783,9143,15663312,Marino,494,France,Female,35,9,112727.06,2,1,0,183752.91,0
7784,4940,15606273,Rene,616,France,Male,37,5,144235.73,2,0,0,154957.66,1
7785,3820,15718289,Bradley,553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1
7786,3947,15739168,Fowler,511,France,Female,31,5,137411.29,1,0,1,161854.98,0
7787,1437,15646615,Muir,576,Germany,Male,28,1,119336.29,2,0,1,58976.85,0
7788,9092,15630195,Johnstone,745,France,Female,40,6,131184.67,1,1,1,49815.62,0
7789,5544,15585777,Pai,710,France,Male,38,3,130588.82,1,1,1,154997.64,0
7790,7202,15664615,Nnachetam,689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1
7791,2904,15728773,Hsieh,568,France,Female,47,7,0.0,2,1,1,45978.39,0
7792,4350,15623107,Chukwumaobim,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1
7793,9265,15656351,Laidley,414,Spain,Male,60,3,0.0,2,1,1,93844.82,0
7794,3426,15802207,Ibezimako,769,Germany,Male,43,4,110182.54,2,1,1,87537.32,0
7795,2467,15719809,Endrizzi,516,Germany,Male,32,3,145166.09,2,0,0,111421.45,0
7796,19,15661507,Muldrow,587,Spain,Male,45,6,0.0,1,0,0,158684.81,0
7797,7183,15573520,Rhodes,692,Germany,Male,49,6,110540.43,2,0,1,107472.99,0
7798,9496,15763460,Yao,680,France,Male,33,10,183768.47,1,1,0,164119.35,0
7799,4328,15581811,Chukwubuikem,678,Germany,Female,30,1,139676.95,2,0,1,16146.0,0
7800,2620,15800062,Lanford,850,Spain,Male,49,8,0.0,1,0,0,25867.67,1
7801,6592,15692110,Ch'eng,758,France,Female,33,7,0.0,1,1,0,188156.34,0
7802,1937,15810457,Miller,728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0
7803,6660,15584749,Humphries,668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0
7804,9151,15602030,Ramirez,717,France,Male,28,4,128206.79,1,1,1,54272.12,0
7805,2586,15612030,Udegbulam,724,France,Male,28,9,0.0,2,1,1,100240.2,0
7806,430,15806467,Boyle,568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1
7807,253,15793726,Matveyeva,681,France,Female,79,0,0.0,2,0,1,170968.99,0
7808,4124,15648225,Shephard,652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0
7809,6078,15738588,Nebechi,660,Germany,Female,37,2,133200.09,1,0,0,71433.88,0
7810,6211,15592197,Simmons,522,Spain,Male,30,3,0.0,2,1,0,145490.85,0
7811,1005,15723685,Ekechukwu,601,Germany,Female,26,7,105514.69,2,1,0,50070.59,0
7812,7180,15575438,Pease,613,France,Male,42,7,115076.06,1,1,1,79323.61,0
7813,671,15576368,Bledsoe,624,Germany,Female,48,3,122388.38,2,0,0,30020.09,0
7814,3834,15604792,Kuo,609,Germany,Male,38,6,140752.06,2,0,1,171430.16,0
7815,3575,15683375,Compton,541,France,Female,32,4,0.0,1,1,1,114951.42,0
7816,4482,15659234,Y?,494,France,Male,30,3,85704.95,1,0,1,27886.06,0
7817,7154,15735837,Hsia,574,Spain,Male,36,3,0.0,2,1,1,8559.66,0
7818,4292,15770185,Buckley,779,France,Male,32,10,80728.15,1,1,0,86306.75,0
7819,5448,15795124,Pan,726,Germany,Male,50,9,94504.35,1,0,1,5078.9,0
7820,7800,15619016,McMinn,660,Germany,Male,46,5,109019.65,2,1,1,33680.56,0
7821,2709,15667190,Yuan,630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0
7822,6229,15733138,Paterson,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0
7823,24,15725737,Mosman,669,France,Male,46,3,0.0,2,0,1,8487.75,0
7824,4684,15694890,Lai,588,France,Male,38,1,124271.26,1,1,0,75969.19,0
7825,1651,15718106,Kelley,625,France,Male,34,6,0.0,2,0,0,197283.2,0
7826,9986,15586914,Nepean,659,France,Male,36,6,123841.49,2,1,0,96833.0,0
7827,584,15753719,Rickards,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0
7828,5397,15691011,Shoebridge,591,France,Male,42,9,161651.37,2,1,1,131753.97,0
7829,1212,15738174,Ervin,452,France,Female,32,5,0.0,2,0,1,75279.39,0
7830,6611,15596339,French,422,France,Male,54,3,140014.42,1,0,1,86350.97,0
7831,2548,15634772,Mario,682,Spain,Female,59,0,122661.39,1,0,1,84803.76,0
7832,8590,15637829,Sharpe,691,France,Female,34,7,0.0,2,0,1,161559.12,0
7833,8475,15698816,Tuan,721,Spain,Female,33,4,72535.45,1,1,1,103931.49,0
7834,159,15589975,Maclean,646,France,Female,73,6,97259.25,1,0,1,104719.66,0
7835,3550,15647725,Napolitano,675,France,Female,61,5,62055.17,3,1,0,166305.16,1
7836,4217,15718852,Uren,794,France,Male,56,9,96951.21,1,1,1,71776.76,0
7837,3311,15746076,Saunders,506,Spain,Male,50,3,0.0,2,1,0,12016.79,0
7838,4226,15671804,Wilding,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0
7839,28,15700772,Nebechi,571,France,Male,44,9,0.0,2,0,0,38433.35,0
7840,5297,15702462,Fiorentini,619,Spain,Female,44,6,52831.13,1,1,1,112649.22,1
7841,5550,15567013,De Luca,779,Spain,Male,33,3,0.0,2,1,0,30804.68,0
7842,7308,15782159,Ndubuagha,850,France,Male,28,8,67639.56,2,1,1,194245.29,0
7843,39,15717426,Armstrong,850,France,Male,36,7,0.0,1,1,1,40812.9,0
7844,418,15695632,Dellucci,556,France,Female,39,9,89588.35,1,1,1,94898.1,0
7845,4807,15617252,Lung,697,France,Female,33,1,87347.7,1,1,0,172524.51,0
7846,6428,15668943,Henderson,746,France,Male,37,2,0.0,2,1,0,143194.05,0
7847,4959,15594502,Zotov,655,France,Male,37,6,109093.41,2,1,0,1775.52,0
7848,6283,15761340,Bullen,521,France,Male,22,5,0.0,2,1,1,99828.45,0
7849,5528,15689602,Findlay,698,France,Male,38,2,130015.24,1,1,1,41595.3,0
7850,7328,15617065,Pan,650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1
7851,5279,15799300,Kao,510,Germany,Male,31,0,113688.63,1,1,0,33099.41,1
7852,9173,15652615,Ferri,742,France,Male,39,8,140004.96,1,1,1,92985.78,0
7853,7208,15570990,Begley,520,Spain,Female,30,4,145222.99,2,0,0,145160.96,0
7854,6161,15706128,Zhdanov,632,France,Female,21,1,0.0,2,1,0,84008.66,0
7855,7302,15702149,Fomin,767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0
7856,192,15771086,Graham,512,France,Female,36,3,84327.77,2,1,0,17675.36,0
7857,3979,15669490,Ifeanacho,837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0
7858,2939,15764419,Langdon,730,France,Male,27,5,0.0,2,1,1,116081.93,0
7859,7226,15793366,Humphreys,781,Germany,Male,35,7,92526.15,2,1,1,173837.54,0
7860,2145,15613712,Boag,634,Spain,Male,34,1,0.0,2,1,0,61995.57,0
7861,1217,15682528,Cremonesi,572,France,Male,33,5,0.0,1,0,1,41139.05,0
7862,4902,15575935,Baxter,673,France,Male,59,0,178058.06,2,0,1,21063.71,1
7863,7960,15686999,Nicholas,556,France,Female,40,8,0.0,2,1,0,62112.7,0
7864,7196,15708714,Santiago,675,France,Female,33,6,0.0,2,1,0,34045.61,0
7865,1228,15613844,Murphy,557,France,Female,28,7,146445.24,2,1,0,184317.74,0
7866,7863,15811343,Cattaneo,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0
7867,155,15709368,Milne,614,France,Female,43,6,0.0,2,1,1,109041.53,0
7868,8245,15656330,Von Doussa,528,Spain,Female,32,0,68138.37,1,1,1,170309.19,0
7869,9492,15619674,White,649,France,Female,35,4,108306.44,1,1,1,192486.24,0
7870,5999,15644212,Han,644,Spain,Male,28,0,0.0,2,1,0,119419.37,0
7871,2346,15641250,Calabresi,794,Spain,Male,38,9,179581.31,1,1,0,23596.24,0
7872,8637,15582892,Scott,601,France,Male,46,2,99786.07,1,1,1,32683.88,1
7873,500,15677020,Selezneva,570,France,Female,58,8,0.0,1,0,1,116503.92,1
7874,8304,15728333,McBurney,521,France,Male,43,8,0.0,1,1,1,93180.09,0
7875,6401,15585907,Collier,676,Spain,Female,30,5,0.0,2,0,0,179066.58,0
7876,2928,15669656,Macdonald,632,France,Male,32,6,111589.33,1,1,1,170382.99,0
7877,2201,15641114,Power,701,France,Male,37,8,130091.5,1,1,1,120031.29,0
7878,3964,15629603,Chuang,607,France,Male,31,8,0.0,2,1,1,43196.5,0
7879,1330,15645572,Calabresi,743,France,Female,40,6,0.0,1,1,0,28280.8,1
7880,5492,15639278,Chinomso,580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1
7881,4923,15751203,Cattaneo,702,France,Male,26,5,56738.47,2,1,1,100442.22,1
7882,7668,15606554,Douglas,797,France,Male,29,1,0.0,1,0,1,149991.32,0
7883,7562,15700046,Yuan,635,France,Male,41,4,103544.88,2,1,0,193746.55,0
7884,1890,15716324,Ignatieff,665,France,Female,23,9,143672.9,1,1,1,115147.33,0
7885,4487,15660646,Fanucci,528,France,Male,35,3,156687.1,1,1,0,199320.77,0
7886,2698,15699450,Li,723,France,Male,48,7,0.0,2,1,1,150694.58,0
7887,2812,15699550,Babbage,695,Spain,Female,34,9,0.0,2,1,1,67502.12,0
7888,3181,15750447,Ozoemena,678,France,Female,60,10,117738.81,1,1,0,147489.76,1
7889,7474,15638272,Tien,609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0
7890,1040,15577478,Ch'iu,714,France,Female,72,3,0.0,1,1,1,86733.61,0
7891,4367,15669060,Woolnough,662,France,Male,74,6,0.0,2,1,0,123583.85,0
7892,667,15725511,Wallace,559,France,Female,31,3,127070.73,1,0,1,160941.78,0
7893,1409,15579062,Chu,707,France,Male,32,9,0.0,2,0,0,30807.02,0
7894,202,15622911,Jude,759,France,Male,42,4,105420.18,1,0,1,121409.06,0
7895,5142,15662500,Ts'ao,774,Spain,Male,32,9,0.0,2,1,0,10604.48,0
7896,7769,15726695,Hsia,601,Spain,Female,20,9,122446.61,2,1,0,86791.9,0
7897,3951,15602841,Lockett,794,Spain,Female,28,5,0.0,2,0,1,86699.98,0
7898,1059,15706186,McKenzie,640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0
7899,5704,15621063,Gibbons,516,France,Female,42,8,56228.25,1,1,0,46857.52,0
7900,2785,15642202,Whitfield,821,Germany,Female,37,5,106453.53,2,0,1,127413.0,0
7901,9788,15752626,Genovese,553,France,Male,32,7,64082.09,1,0,1,109159.58,0
7902,1810,15770435,McLean,639,France,Female,50,6,115335.32,2,1,1,53130.41,0
7903,5776,15717527,Ifeanacho,619,France,Female,49,9,145359.99,1,1,0,38186.85,0
7904,6949,15803750,Ball,750,Spain,Female,33,3,161801.47,1,0,1,153288.97,1
7905,9804,15776558,Nicholls,673,France,Male,31,1,108345.22,1,0,1,38802.03,0
7906,7322,15689268,Fitzpatrick,584,France,Male,36,9,0.0,1,1,1,105818.51,0
7907,4077,15676404,Kirillov,672,France,Female,50,1,0.0,1,1,0,12106.82,1
7908,9383,15665634,Campbell,645,France,Female,38,7,59568.57,1,1,1,167723.25,0
7909,5045,15789498,Miller,562,France,Male,30,3,111099.79,2,0,0,140650.19,0
7910,3268,15624755,Pepper,707,Germany,Female,40,3,109628.44,1,1,0,189366.03,0
7911,5132,15707479,Fan,664,France,Male,40,7,125608.72,1,1,0,122073.48,0
7912,4534,15607275,Ch'ang,850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1
7913,104,15776605,Bradley,528,Spain,Male,36,7,0.0,2,1,0,60536.56,0
7914,180,15625426,Ashbolt,754,Germany,Female,55,3,161608.81,1,1,0,8080.85,1
7915,3491,15809137,Sagese,453,France,Male,29,6,0.0,1,0,0,198376.02,1
7916,7862,15589948,Disher,607,Spain,Male,28,1,135936.1,2,1,1,110560.14,0
7917,736,15784209,Tang,497,France,Male,47,6,0.0,1,1,1,90055.08,0
7918,1892,15574783,Perkins,584,France,Female,37,1,0.0,2,1,1,180363.56,0
7919,4359,15759751,Tsui,483,France,Male,48,1,0.0,2,1,1,110059.38,0
7920,1116,15626608,Howarde,479,Spain,Male,48,5,87070.23,1,0,1,85646.41,0
7921,246,15797219,Ifesinachi,635,France,Female,40,10,123497.58,1,1,0,131953.23,1
7922,6540,15749328,Johnson,697,France,Female,45,1,0.0,2,1,0,46807.62,1
7923,5464,15750099,Marshall,731,France,Female,36,6,0.0,1,0,0,152128.36,0
7924,2224,15615575,Vial,722,France,Male,34,8,0.0,2,1,1,133447.49,0
7925,7140,15805212,Black,806,France,Female,67,1,0.0,2,0,1,103945.58,0
